Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity
3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104	3.737998934121556E104
